,R,C1,C2,P1,P2
39,0.4453653396339188,-0.7386552226352543,-0.12356295971153175,0.08694132234047136,0.21513144798146722
40,-0.5206999875879441,-0.681483969621224,0.4978224078863589,-0.7332919750486513,-0.3939847146628517
41,0.9069454546434184,-0.8048251717585955,-0.717999645134412,-0.9253567562353433,-0.9426664494019683
42,0.39550238021959605,0.8607471147582442,0.4450710025052935,0.2698041183789077,0.7798060329517209
43,0.019491251773966933,0.0321757308231716,-0.8648980961643857,-0.20778911334073324,0.09250758225250544
44,-0.8223916060494354,-0.5666168293030522,0.2638695202783796,0.16283457190222594,-0.20679851149425255
45,-0.6177143277183403,0.5374056432395764,0.7589854443740041,0.49712706019918307,-0.49416609950035295
46,0.9690832862916514,-0.13115608451341632,0.834978066673145,-0.8681937628518881,-0.5804989644614718
47,0.6403190366377391,0.7797682333197751,0.39716378348259473,0.5664168359640362,-0.7412199216327038
48,-0.08256044797233453,-0.848703777063567,-0.9635681881807958,-0.3784960453062245,0.051414851251506244
49,-0.13751773017796864,0.6603971507099582,-0.14898779789979977,-0.28131968695012577,0.3277886499406253
50,-0.5801931404114637,0.2380012911804803,-0.3475088052568651,-0.9867597558863943,-0.18095898474693817
51,0.21083255880347918,-0.7759865740958698,-0.5354523106611875,-0.9708653814840558,-0.4245061322498642
52,-0.7840826214041268,0.8004538076611325,-0.9812194006951178,-0.6568713007534426,-0.32327270077870107
53,-0.4596487522421757,-0.5452662146018759,-0.5683682072400633,0.7990059666461247,-0.029738063161789174
54,0.7846554941389774,-0.06033099806924813,0.036019238831562106,0.5663028511500421,-0.4210237920814577
55,-0.6920677214441144,0.2782414839116938,0.12847674332816483,-0.5371132229327709,-0.23871747215815176
56,0.3884430944391748,0.41115796619888223,-0.9623355729053311,0.5781090597605543,0.006154318961022032
57,-0.09096469642115368,0.21988569695236437,-0.20033733737477433,0.06464488847299843,0.7234158898082774
58,-0.5355019195250381,-0.4475139737331053,-0.41887205642889613,-0.23306380914795266,0.8585392155241427
59,-0.8437113275820622,0.20677748205615476,-0.012917059145022725,-0.5170800603768675,0.999588885635474
60,0.09808555025499466,-0.5382206282056654,-0.9985201106299939,0.669209746225526,0.03240623734237613
61,0.14835990001336863,-0.9884173357778208,0.5542595183325345,-0.6418555442960925,-0.9209482250089998
62,0.6437106219042874,0.6740092296867133,-0.49420639975582925,0.43216148297628454,-0.8540306190613176
63,0.3445673500518611,0.9505784442301157,0.7085108555989506,0.9251737989129556,0.8813102621386149
64,0.663830558214541,0.13014387295740204,-0.32191634704038385,0.9845308444962413,-0.5953312408521427
65,0.4973880975493137,-0.1658156131867794,0.6730637252399205,0.9223898987871015,0.3189872064338104
66,-0.29197025805243104,0.8098901086848407,-0.7030290054908626,-0.22573667366215755,0.5446611314261787
67,-0.15838367128443975,0.43891842498189915,0.6790124560164221,0.40348203991631726,0.18736628655097332
68,-0.21831151009341787,-0.23399273717152091,-0.4839382061380564,-0.8423995324245186,-0.4476192922746294
69,0.3041225057959107,-0.39408112252273186,0.3944383352572043,0.9540659473189512,-0.7995899145137719
70,-0.15633643226113803,-0.09490940955064375,-0.8421547803227536,-0.7922951500936966,-0.40678824627972165
71,-0.07772279156170492,0.7435132915211391,0.6530061178961653,0.5476742453672183,0.3410775156331478
72,0.24904638357609699,-0.8169471499563787,-0.6573854490801683,0.7950005778443969,0.8779283784799452
73,-0.778845113840835,-0.8712289919919067,0.858373647858933,0.20307873889419015,-0.11611128392740433
74,0.12545203871269472,0.6674613018842235,-0.19978151142116873,0.6130529224066339,-0.09461574257875038
75,0.7303883077643947,-0.9050807883485217,0.6304201759655732,-0.2707358415777059,0.47136027268303593
76,-0.17393033582220774,-0.4260809597326729,-0.904918051207716,-0.5990633024204,-0.2737335451413081
77,0.837670759082968,0.6749338821631321,-0.5590875510408182,0.6210699890172311,0.9463498730696354
78,-0.713843731272108,-0.0069259366434404335,-0.3971673323739071,-0.7485525712897212,-0.6427974231894198
79,0.2570726451949241,-0.7664123709496067,0.27327728535448936,-0.8112280789149195,-0.9016018090790017
80,0.9944984423845218,-0.6254265889039281,-0.08708790964224544,-0.015188649606573845,-0.8929619183057991
81,0.36481637855293214,-0.987530498211703,0.13982862838316956,0.10324278115166985,0.8355909489222422
82,0.9220941558162181,0.31900030333904916,-0.2032237975451725,-0.8589397734283233,0.7130899312402026
83,-0.06465187538218209,-0.9716126558620402,0.38740890282594553,-0.49410517443093593,-0.1649907994825488
84,0.9179964190080794,0.8941669689196559,-0.12985810097900963,-0.7831033783770902,-0.44143388021626717
85,-0.7081933279394643,-0.8675892140442147,0.4243473205184911,-0.941914421992095,0.18719753945692208
86,0.45660634426801416,0.6647815531520074,0.8614137961092523,-0.485908004047811,0.24235111987407598
87,0.8414582958203869,0.8406936248266583,0.5642825610649369,-0.7204229057008251,0.6161932167060937
88,0.35919431375241273,0.490584362666844,-0.8896655999177014,0.17710648581854382,0.05163964818014999
89,-0.1337577503361571,-0.21090077861594647,-0.6951812714922632,0.6783170150913762,0.09676377540050107
90,-0.9784674875965269,0.22852168451123633,0.759105294667338,0.797343632400431,0.38622020504998034
91,0.9024722619574947,0.11144555582704485,0.3014600913493095,-0.24780123405945798,-0.8278706755108312
92,0.18219753023787155,0.2774196403853475,0.47190497453560876,0.6179545058428584,-0.8812478253649969
93,0.7586244931239807,0.7184463837173658,-0.09112315802426707,-0.8552745566338773,-0.6546506106227383
94,-0.1930064030977472,0.4647775216587753,0.05306362119199126,0.9298704435502141,-0.08865406299045886
95,0.4719791254442356,0.9995087252723114,-0.25359817588750455,0.4310807253632005,-0.019580736301608725
96,0.2689560080626858,0.4774682210026031,-0.1753242298730584,0.2684429463214253,0.6339571292558022
97,-0.20539138697749149,0.32796197309288333,-0.6769713517850384,-0.8039009062507503,-0.5371299313556805
98,0.5678372966140546,0.029902049884421134,0.40772854167551054,-0.7078516341554795,0.4855453578958582
99,0.3537540875520948,-0.862174517345248,0.5732592596863675,0.4937526899121163,-0.7520907901425273
100,-0.844289012401322,0.32289168756416364,0.5735701305181666,-0.01655962209075068,-0.5122282658345252
101,-0.5618564262828598,0.720159606586759,0.9087612882058249,0.08300065211658669,0.8580414396288618
102,0.5659347578539282,0.2871101601062107,-0.7133442538037722,-0.32506087826713737,-0.11093069861186544
103,0.35453746761003324,-0.8159764186648653,0.7106212438133157,-0.866898382910164,-0.043778465037685343
104,0.11503793085038283,0.4431336682025373,-0.5150649922494395,0.8371884180935814,0.42177355859608556
105,-0.6917334269057409,-0.5602619559121953,0.11293636876379787,0.5897714422985927,-0.3236531713262569
106,-0.3554177677782817,-0.20448754294945992,-0.6297504628421533,0.6494720029039742,-0.4193251836586471
107,-0.40321701076289407,0.996786396056196,0.62172006081528,0.45722375250292635,0.24676555864916105
108,-0.2708952067700052,-0.5598483725509469,0.9899397070146627,-0.28581982398784556,-0.1156754815735439
109,0.2365886665868271,-0.8332767403314092,-0.8340988190689131,0.3390726969902498,0.2240491540401468
110,0.8896978376815847,-0.15142287385898556,-0.6232120493615396,0.7903761773646494,-0.6498867737850058
111,-0.8606430066835931,-0.506020592677396,-0.21563989283219676,-0.7211260638121169,-0.29404735424567896
112,-0.42723568205402795,-0.9520550636344041,0.0008574640658771671,0.37773434113414184,0.5167680882426418
113,0.47826871034965257,0.6057699420963845,-0.7760703729081664,0.4496886540935434,-0.5692028440285559
114,0.6768170361545318,0.8361559067664688,0.9997679521218736,0.14412897316035433,0.15325853921093358
115,0.06567857928241572,0.18939486276721684,0.06897770053014485,0.3089420342720206,-0.427663599392885
116,0.40326618486935484,0.9504197158011063,-0.6856650397107844,-0.6836008175110784,0.7207322777702063
117,0.1343982950261795,0.3708534729378443,-0.45615660413811776,-0.8757516282270785,-0.04189978023134833
118,-0.3559179482431274,-0.8722804329352067,-0.7989265211481262,0.31871844249629855,-0.797496443645958
119,-0.28706997653236854,-0.44069444564147386,0.05969913466027976,0.17810679657023898,-0.08779940468080238
120,-0.22494919264017676,0.6222172296976047,0.15143636508213532,-0.5550591923920918,0.26664381270642346
121,0.16281416011692107,0.44169059887598894,0.3604188163660482,0.3508940036902779,-0.08770800593860328
122,-0.7903629471350204,0.41319722262789216,0.24559419042647135,-0.33182907779964754,-0.22274766974449967
123,-0.9291229189394579,0.3814985564816593,-0.3094631666623209,-0.17584070319659895,0.8358740334774146
124,-0.15703582024719975,0.46809958543040797,0.4357077454864424,-0.44165016682846847,-0.504416541135799
125,-0.3983212295311467,0.3890613871384285,0.49357424223084356,-0.8818659226264742,0.4463286816483689
126,0.3418279980773753,-0.15005763353861745,-0.4882794279166447,-0.1121185816694319,-0.2103046562774935
127,0.6941276651853625,-0.9425701968779845,-0.9011446499972096,-0.3966046953951661,-0.491633805966323
128,0.6583243819684717,0.6818722229812717,0.7166010344999441,0.7704981577960814,-0.5680422668037068
129,0.7782044390779475,-0.1571793359892968,0.006432777820545521,-0.9120465662660262,-0.300091334307534
130,0.0048635963863123965,-0.9779351236138991,0.418328185750769,-0.3234512281970461,0.4912425923070267
131,-0.3319622972179719,0.49874916250374723,-0.3053772978214424,0.6633589863665861,0.5811400157304523
132,0.5708927489954565,0.32231386000328355,-0.29686892683792276,0.4128890298910146,0.6737740390569431
133,-0.5522384134345988,0.11382479000204171,-0.6120831387752417,-0.06674091770708102,0.7096765677836432
134,-0.9538468190629203,-0.20590703467245497,-0.9991187269816058,-0.3415421896223796,-0.06324886155898102
135,0.5386699862876152,0.3864633901498964,-0.033203047902616856,-0.9248868406516868,0.5873389327321838
136,-0.8236756924112125,0.6953834543095616,0.38207904784980995,0.40584011515803287,-0.7723128320489745
137,-0.8994582639481998,-0.6226795949709298,0.4221117631021907,-0.6614159033391149,-0.06098272758132306
138,0.3171399724333692,0.7920644544806443,-0.14828052775876954,0.9808154402517044,-0.8883600297862688
139,-0.7852966035000644,0.9655532340174808,-0.4026171316961622,0.8559666532570132,0.21272036135248573
140,0.49679148342482793,0.22588197226095086,-0.7240108759129611,0.19046151598677175,-0.7881462632537648
141,0.9507965592365428,0.6601677536904311,0.25423456021454727,0.9902405949034818,0.7444417111887931
142,0.8711215845573417,-0.4400222518410848,0.42424622559204184,0.11686197222802619,-0.8009680673818986
143,-0.784384411696772,0.42778981168453356,-0.4861593668918962,-0.24050568632459357,0.70041856126248
144,0.020703025351029636,-0.34708037845528605,0.8792543853579349,-0.3864271551968135,0.28903513186249175
145,0.9025968532076498,0.5586111967164156,-0.8360206972990598,-0.177343577469937,0.7562051847903961
146,0.05385732353682937,-0.8851838884127357,-0.4283106678969768,-0.06451638733523901,-0.3019695543602847
147,0.8438959084493161,-0.7941586867457062,0.8682220360180564,-0.5921025027777205,-0.5613417340497604
148,0.21864381142997869,-0.916503586927931,-0.8717425568910284,-0.9147591114714926,-0.4384676743757656
149,0.5434963141610409,-0.9739305855142066,-0.45816832448848066,-0.5455654593526085,-0.8578727212062625
150,0.15111422487820425,-0.7988401968894931,0.6705927541002574,0.052042417431697574,-0.38048562988873447
151,0.10846215174757101,0.6680389515768941,-0.22747871493122518,-0.1809699203291597,-0.7678477860553756
152,0.8661048148363417,-0.420465380516702,-0.8005341882514856,-0.48655879179037576,-0.6261902716131098
153,0.29184198689102625,-0.5858453019948404,0.32361150371975267,-0.9431870486851575,0.16018164954178493
154,0.6029820239690711,0.08026184137295678,-0.01273300868345495,-0.19220527949084798,-0.6838230424979217
155,0.17421901028904396,-0.15308655325717146,-0.47116312585888576,0.46557696158436745,0.6616570258036765
156,-0.26781860808663316,-0.4248094605018864,0.775854884106054,0.5157177822680057,-0.7059539202547434
157,-0.4425997655870626,-0.7700220998682001,0.08599065878180734,0.9373481256351863,0.1704644740083232
158,0.7357375396844521,-0.9015713288886531,-0.21568613562682915,-0.1264174053497258,0.298394348848521
159,0.5139303373861588,0.9922681882919766,0.4502312936045645,0.24559891869261863,0.17240905863447908
160,-0.1667090753712439,0.79544707137162,-0.36843936488852114,-0.6991459072931772,-0.1541480169236662
161,0.9163981590998154,-0.5306419206554027,0.4230975157653296,-0.4378454754539114,-0.3139829370717364
162,-0.43470593211184005,0.49565630730723886,0.8997879572913092,-0.5129211416557242,-0.7300628192052019
163,0.5531545275519509,-0.5026550973638222,-0.24689834977386593,-0.986010185279147,-0.5250105649177097
164,0.45016779898602444,0.9156260622834307,0.3656666818133971,0.7835569870601833,0.08248882226196974
165,0.8980270301871329,-0.995201528906543,0.12121912288083414,-0.5679667193061981,0.9947206525105019
166,-0.6029446746294209,0.3985313268157593,0.2586962781922839,0.7636775904362025,0.1939936768828694
167,-0.6929050081073742,-0.1993983755664699,0.4101472537764679,0.5187029921688415,0.37776737678431216
168,0.3830335404569001,-0.3850317472411726,-0.7501817717317387,0.2626522122832968,-0.5039588336249532
169,-0.7462299574655091,-0.247561177900258,-0.5500892800625632,-0.4316500982450415,0.329978453825976
170,0.38771499134077314,-0.5984432696991635,-0.9108569995027593,0.17461377838384995,-0.13513713387903503
171,-0.42661662897695485,-0.6394601859111804,0.5521397778105253,0.5288300338119083,-0.07259766986797667
172,-0.2957141284414595,0.619608564182077,0.918564687140508,-0.24119583533637412,-0.3525936163609438
173,-0.029688792740439895,-0.16663562263373133,-0.954028899698794,-0.8788492719338921,-0.3198393275576208
174,0.47525043440703874,-0.6030398840392228,0.9742153137845748,-0.5808546582891976,0.9505674483362683
175,0.703439770150313,0.6684497677752119,0.9606636848076653,0.755443069798688,0.7457915240474975
176,0.746882389011613,-0.28106372702308224,-0.22156136110986835,0.003070494432108717,0.7709520860794434
177,0.5147301886155768,-0.03144521325104144,0.14103033420886346,0.785104412877444,0.9907432067959654
178,-0.6680517626390079,0.6005268392247389,0.37426276187407126,-0.10981565153207384,-0.8686104497353926
179,0.7565142961486746,-0.2500992382546827,-0.32190240441102347,-0.3255232107370831,-0.23803734763306172
180,0.004212655021001543,-0.24052194927755677,-0.11990633458827471,0.6033964589096599,0.10142785926390174
181,0.769568489444165,-0.23071785402021328,0.7481720144588919,-0.10694316144484795,-0.3358832659219224
182,-0.13417886876199248,-0.26425716726700754,0.15048352057501124,-0.09789298498402554,-0.5845088137511436
183,0.6604644684347345,0.8184328144364768,0.3044199122682216,-0.3681294832551958,0.8207443366399287
184,0.266965793055284,0.5898294666527546,-0.19442502326533684,-0.42584649141948017,-0.7238426208257633
185,-0.41332535309212903,0.5442520038045426,0.862194202635373,-0.9922699161604605,0.2788404785261196
186,-0.7730382427555269,0.5436492761395468,-0.38696681091037965,-0.7950804756811531,-0.7431307322335525
187,0.18512199275109054,-0.6237897287549814,0.8805388283997089,0.920817823683926,0.3418521539276458
188,-0.2621324029861496,0.16095099257792245,-0.6665808675851377,-0.17779031315531957,0.22523791932970028
189,0.0723464391985984,-0.9065637663440207,0.9506269563242686,0.9239630357592288,-0.32548092342897617
190,-0.3732843734996436,0.7030230672667392,-0.044742869573396016,-0.456615972078833,-0.6836667167240724
191,0.6788099589551608,-0.6175411261053676,0.2323462664702376,0.9856477442449214,-0.4150444744340698
192,-0.531096574447576,-0.5155761995342978,-0.9962685830370164,0.3440687504213349,-0.05984750517954951
193,-0.6445024578262546,-0.7828988054387032,-0.8415917162786928,-0.48145962703337,0.37819503110905583
194,-0.8078453391120559,-0.3545009858943424,-0.3607288656137124,0.9840393150174698,0.5868760769128791
195,-0.8784646077564846,0.231836732846326,0.01617964432485941,-0.4563061440202867,0.026157895934465047
196,-0.9705928902608181,0.18026828009252815,-0.1959917091374943,-0.7027957471851596,-0.03261785493142755
197,0.5864091547536641,-0.8093487204571346,-0.5214385504162957,0.06120273479144389,-0.29265794276472756
198,-0.41434519607633713,0.41310898396350004,-0.010010287230771686,-0.04997391871469459,0.11152232122978867
199,0.13754011494888863,0.8162963142924387,0.9280839235987759,-0.4010017655277829,-0.39096511517648747
200,-0.5992970559290944,0.2648844555556711,-0.7507136268308789,0.021565573511163727,-0.47111569007092413
201,0.14365961397442217,-0.47119421133178263,-0.4250995364949348,-0.3285849489760906,0.5375261635408752
202,-0.17362732582348372,-0.32808316571734775,-0.6475573337786131,-0.10722931756123111,-0.24684633050468552
203,0.3128406610420218,-0.25792267978400574,0.6930167433113534,0.6689176945159345,0.2621703745077135
204,-0.2653594010707343,0.6039546537415394,0.19613361139627128,0.0528057292804498,0.8472407953509711
205,-0.1290532651218621,-0.5837053304284547,-0.27506174204675227,0.6980429603837786,0.3430015978414973
206,0.8466470083263802,-0.06256196460562036,-0.012234342361200579,-0.025973818804615023,0.7812447265696638
207,-0.6332229745469768,-0.8540665927413664,-0.8278907019639146,0.7113109139706644,-0.9190843439474372
208,0.9903813272112021,-0.29519316226769154,0.16947673500162352,-0.5991339941008411,0.7131611845738248
209,-0.11449190951111565,0.7230160074220104,-0.7599284191684768,-0.08867164720701948,0.5005375939683747
210,-0.4100911849208062,-0.834385415759608,-0.5554063531403228,-0.33464380518660497,0.5405774888511863
211,0.7636212207169495,-0.9422965729403672,0.9554614887960524,0.7044874419320863,-0.20954925904529387
212,-0.24288614975882195,-0.655190742975762,0.310999837126132,0.7696048076621078,0.5567596644152857
213,-0.7104809745619589,-0.6718497238802996,0.18691015376344655,-0.23168592154316214,0.934238627331389
214,0.9460767254097417,0.32993296392081484,-0.21795853749590277,0.5186828907139718,0.6566121865636774
215,0.026917963351900775,0.7956510553864224,0.776187455298954,0.9331623775024473,0.05735819336357317
216,-0.8031920942764808,-0.17273698019520944,-0.7431955393294136,-0.5078004091026562,-0.2849362559505648
217,-0.3202798124685713,0.7375320111996126,-0.925587272623384,0.13525245410649922,-0.9678507223461625
218,0.7384350430867355,0.25368702689578293,0.6499889898560629,-0.03126430085059084,-0.8093638775084486
219,0.7316670624950539,-0.9215879657765265,0.17455245726672253,0.3451550314898817,0.4614241081485375
220,0.12735497756023784,0.9241567423248478,-0.6083155110305394,-0.33829071525825616,0.8432228628507632
221,-0.9402588811085948,-0.9416613106353358,0.4448905600284758,0.8495570089245934,-0.5536315321891199
222,0.0714042336046199,0.9290354343535532,0.5234276271929184,-0.3279509726711498,0.7245482769508937
223,-0.5749066334039084,-0.11719446120024246,0.7373562415850559,-0.1676552956145294,-0.026049998036870692
224,0.6569021913918778,-0.19895673444512973,0.6927337085590444,0.0807910317813696,-0.7169183171436397
225,0.123199856367328,-0.6648591548799339,-0.7015550924163316,-0.2427578916692703,0.7610018216687118
226,0.8827903704815725,0.97133481016881,-0.7799895749444401,-0.22207219356796726,-0.6081865062985614
227,-0.5882120145196688,-0.641654195071351,0.18060600271016103,0.6171623156931569,0.23128550013880944
228,0.8175413728567038,0.2078526898382047,-0.8584458303617766,0.9177326795079119,-0.30966225866374186
229,0.8005920035137375,0.295915621257697,0.21205289182969578,0.7919410642218607,0.20950929203680246
230,0.5394011448870129,0.8147928112158125,0.713697858336223,-0.9575945507767392,-0.8123064598034044
231,0.7401798580452226,-0.3352939986477903,0.4304062375890798,-0.8016002919273459,0.6385287992813473
232,0.08261944506450747,0.49737388626150136,-0.0593284718610283,0.7793891847073069,-0.6680757540189828
233,0.7114372233842245,-0.03483929970115507,0.824497341543126,0.8759057817906764,-0.5852079128456047
234,-0.054696401574952924,0.2934718296772434,0.14895920997784717,-0.961134581077228,-0.6829446911691057
235,-0.6861606431859766,0.9764963877151966,-0.10139266859261564,-0.9261297615818851,-0.2706395201452967
236,-0.510675759131461,0.20536008563690444,-0.17799656774920458,-0.21983404305770704,0.663125579762595
237,0.3685141445883624,0.3546405857839372,-0.14993715766555904,-0.7892537798534054,0.4079471371641228
238,0.4690413701857208,0.033959719661642795,-0.23426106722762685,0.9972061628825553,0.7338819812109207
239,0.12994998822267,-0.6768420188032884,0.8347040505978136,-0.21593830617331955,0.9974614958670289
240,0.6720282457221394,-0.40097842176986287,0.827280247578106,0.6856952169057107,0.5681991307995466
241,-0.24475544623967171,0.9653569674488776,0.0905611269539417,0.8951459539921403,-0.28280032772247843
242,-0.32990598763437773,0.36796575276461096,0.7973011889717065,0.3585716624807731,0.5172236154925045
243,-0.3789017185620098,-0.6961357440965064,0.6858212278617286,-0.9380454682392194,0.41418459655986495
244,0.18812685917700378,0.5860759309234065,0.20462864729922847,0.513666330453141,-0.3001968628860603
245,0.1479572686320192,-0.3234361762889211,-0.3586831329692297,-0.8849784593521806,-0.8738980967708541
246,-0.9109696182071056,-0.5372392337278702,-0.8594441210380688,-0.47629724014848107,-0.7119846395983889
247,0.5620787486045296,-0.551011488536018,0.5247384689029546,-0.22620568678578534,0.09706209190549209
248,-0.08662666661175455,-0.9554118271673966,-0.9359907115545278,-0.8284915424962356,0.38175049024751817
249,-0.673202720733,-0.2923212670719,0.8726995188253206,0.4087836925017654,-0.40015670349403476
250,-0.4701722320704884,0.1632689291960454,0.7655808162184525,-0.9905405905002043,0.38292093516268433
251,-0.39881889826559647,0.6751066250007072,-0.28876678860306315,-0.6045393714380269,0.6943519204229678
252,-0.1055478063136186,0.3675161107926457,-0.4073916105756794,-0.49578810274978036,-0.38512319807677486
253,-0.4021455217329699,-0.0703469499962246,0.3077197709844579,0.992316421362593,-0.6713265782488136
254,0.23036227490599637,0.8703879193773594,-0.5869172414983315,-0.05370502745042183,-0.8601319663273379
255,-0.2743192969033943,0.28284826067110824,-0.5218985032887786,-0.24841077927256405,0.24198199230138395
256,-0.7222475911574142,0.5717111078824724,0.9960994495984001,-0.5606071077319512,-0.26498354328929596
257,-0.06363569413629189,0.6066496001119601,-0.8385530557168828,0.9240528579798768,-0.7687810279645635
258,-0.5104193194347799,0.4553120051834032,0.7241420725520338,0.6114494030483129,0.06560675152019901
259,0.7219643541056364,0.7111629449952399,-0.03187096148118829,-0.2852379157764118,-0.16047429043908723
260,0.7060621305858275,0.8256865420057979,-0.06552661856604347,0.16373535424269914,0.20901751361515397
261,-0.8109779472243697,-0.5884214537501931,0.7173467341566453,0.5143979470289541,-0.935840101538759
262,0.5422800217899069,-0.10031656540278044,0.9447361520289004,0.5844877737013767,-0.0953116667484879
263,0.6785942140472638,-0.7496516772470656,0.6191815266587553,-0.6074408138026801,0.582979556054021
264,0.9929263169799014,0.8984735037726366,0.65090187557782,-0.63602332125218,-0.26742804516860286
265,0.25034251154291653,0.9444400189707884,-0.7900918629282825,0.6074418610680639,-0.05400875778488223
266,-0.5254027093836531,-0.8432809163694135,0.10518969811150991,-0.3618280226197397,0.5550819391735466
267,0.33887329955016954,-0.09584768450640335,-0.9512458132887636,0.7697960065753109,0.6226521122769499
268,0.15556768177371394,0.766515822723854,0.979080805909065,0.8721204220070347,-0.6509123185021106
269,0.31099332956273673,-0.5674494113314577,-0.6722650327097353,-0.9265026727298196,0.11038454594466551
270,-0.2431195949588274,-0.9765126249045784,-0.05385772525639321,-0.7326957845746207,0.7509085747291249
271,0.6169938219319928,0.1519816453533287,0.6619273550502225,0.29157445072284216,0.8104168647325254
272,0.09146506653251385,-0.19356387153234333,-0.669294371744183,0.1941758158850584,0.8033637145783128
273,-0.18925729432268956,0.12488801818943562,0.36662698715922826,0.628081906989937,0.07859213931613973
274,-0.14129331028243475,0.5105416443078081,-0.8154628339016425,0.5855231971760957,-0.09800509405645719
275,-0.3990165819220788,0.2697413873855474,-0.06931619502077813,0.3081634068201977,-0.2993006971931562
276,-0.2750244575611811,0.4054045508914137,-0.7311628849180456,0.9907568577337467,0.7130599005840041
277,0.30621630922368226,0.4741013684371791,-0.44089309981396374,-0.3219516187998741,-0.13201152151904783
278,-0.783913380725082,-0.5727753948347749,0.20965330257264814,-0.8681921811804527,-0.9913751204415375
279,0.6138001410224192,-0.7744205543239795,-0.6094369124545653,-0.5732518737574412,-0.6515700251748491
280,0.628801921256321,0.16203696053627126,0.4119058980039829,0.03541789518208405,0.46542490207743814
281,0.3804514724489294,0.2542196686560714,-0.26799956712237094,-0.15003511008355241,0.9744992130918282
282,0.5387857655298107,0.06779513277906091,0.9262727460408233,-0.9106880601589242,0.8874339606681003
283,-0.73265346804699,-0.5383655545670551,0.3870080478760849,0.6452715284092521,-0.016461049379870252
